"oz1","oz2","oz3","oz4","oz5","oz6","oz7","oz8","oz9","oz10","oz11","oz12","oz13","oz14","oz15","oz16","oz17","oz18","oz19","oz20","oz21","oz22","oz23","oz24","oz25","oz26","oz27","oz28","oz29","oz30","oz31","oz32","oz33","oz34","oz35","oz36","oz37","oz38","oz39","oz40","oz41","oz42","oz43","oz44","oz45","oz46","oz47","oz48","oz49","oz50","oz51","oz52","oz53","oz54","oz55","oz56","oz57","oz58","oz59","oz60","oz61","oz62","oz63","oz64","oz65","oz66","oz67","oz68","oz69","oz70","oz71","oz72","oz73","oz74","oz75","oz76","oz77","oz78","oz79","oz80","oz81","oz82","oz83","oz84","oz85","oz86","oz87","oz88","oz89","oz90","oz91","oz92","oz93","oz94","oz95","oz96","oz97","oz98","oz99","oz100","oz101"
5.7672959e-001,1.0545486e+000,1.5024663e+000,9.5254810e-001,1.2114740e+000,8.6814535e-001,7.0836731e-001,-1.0433078e+000,2.4310781e-001,1.6414119e+000,-5.8081555e-001,-2.5972632e-001,-4.4505654e-002,1.5218207e+000,-3.8065561e-001,-1.1349471e+000,3.1860552e-001,-5.7827206e-001,-1.5327815e+000,-1.6196104e+000,7.4266148e-001,-1.6157972e+000,-8.3228092e-001,-1.0793694e+000,-1.2031183e+000,-1.3757930e+000,-4.2041541e-001,-6.3291372e-001,4.8343251e-001,-4.9891358e-001,-1.4460022e+000,1.5027636e+000,3.5015948e-001,5.9701981e-001,-1.7379131e+000,4.2009237e-001,1.5270667e+000,-6.3972913e-001,-4.7296794e-001,1.3957307e+000,-6.8546376e-001,-1.7201709e-003,-1.6551217e+000,3.2071538e-001,-6.3506476e-001,-1.3342159e+000,-8.2490889e-001,4.6053480e-001,-9.0479172e-001,-1.2010441e+000,-1.0067333e+000,-1.3009959e+000,-7.5623248e-002,-7.0420758e-001,5.6805172e-001,1.4034343e+000,8.8512873e-002,1.4462961e+000,7.0864938e-001,-7.8721174e-001,-1.0957477e+000,-1.7188165e+000,4.2926784e-001,-1.0607874e+000,2.4938597e-001,3.7500377e-001,-6.6386441e-002,7.6104670e-001,9.8852724e-001,-1.9316417e-001,1.4250634e+000,-3.6835084e-001,-2.7719370e-001,2.6380918e-001,4.3253705e-001,1.5947237e+000,-1.6135939e+000,-1.6834249e+000,3.4700015e-001,-1.1830532e+000,1.1712011e+000,2.9972337e-001,1.6150063e+000,7.2243286e-001,1.5882923e+000,4.6254753e-001,1.2057210e+000,-1.0175884e+000,7.9439455e-001,-2.3965123e-001,-8.9361874e-001,-2.7697953e-001,1.0847773e+000,-1.7859191e-001,1.3786645e+000,-3.3847785e-001,9.0257796e-001,-4.6014249e-001,-6.0280354e-001,8.9299305e-001,-1.1543700e+000
7.8538678e-001,8.5285923e-001,-1.0452723e+000,-1.6498103e+000,-7.7881626e-001,-9.1753279e-001,-1.1492296e+000,5.1966589e-001,-1.3353340e+000,-4.3840665e-001,9.1204940e-001,6.1839274e-001,-5.7011355e-001,1.4167999e+000,-7.6374145e-001,-1.7287728e-001,-8.5186211e-001,-1.0252677e+000,-7.6224938e-001,-1.9209962e-001,7.4391905e-001,-2.3089414e-001,4.8741585e-001,-1.2928643e+000,2.4832986e-001,-7.7807412e-001,-1.3386269e+000,-1.1955630e+000,-5.5339854e-002,-1.1828602e+000,1.3728023e+000,-1.2602575e+000,7.8004815e-001,-9.2909479e-001,-4.3781026e-001,-1.5982618e+000,1.0564358e+000,1.0346347e+000,-7.1164509e-001,1.2451074e+000,-8.2493300e-001,5.9185462e-001,-6.6222106e-001,8.9582098e-001,1.4720427e+000,-1.4888430e+000,5.8348803e-002,1.1085006e+000,-6.9830541e-001,-1.6855836e+000,8.8540800e-001,1.5264413e+000,-6.5223322e-001,1.6919754e-001,-1.9688020e-001,-1.3232264e+000,1.4985163e+000,-6.5354889e-001,-4.4061735e-001,-9.8903534e-001,4.6588907e-001,1.4367408e+000,-6.0248215e-001,4.6388739e-001,1.2865891e+000,1.2396119e+000,1.3934498e+000,1.4976941e+000,-1.6295382e+000,8.5811074e-005,-1.5389546e-001,1.7099684e+000,6.1229196e-001,-1.1714187e+000,-5.6135600e-001,-2.1305420e-001,1.3918874e+000,1.2599018e+000,-9.8989164e-001,-8.3668586e-001,-3.1429001e-001,-1.6558476e+000,-8.8998519e-001,-1.6074129e+000,5.5463990e-001,-1.5058307e+000,-6.7574846e-001,1.1111222e+000,1.4924961e+000,-1.3296144e+000,-1.1365625e-001,-1.5112506e+000,1.8558305e-002,6.7492595e-001,-7.3197813e-002,1.4193758e+000,1.5692797e+000,-8.5734406e-001,1.6672077e+000,3.6930728e-001,-1.9951074e+000
7.0770248e-001,1.1078936e+000,2.0732749e+000,1.2468025e+000,1.6937570e+000,-9.8575042e-001,-5.6097345e-001,6.2171051e-001,-1.6866425e-002,-1.4099090e+000,-1.0437214e+000,1.3414170e+000,-5.7602994e-001,1.1257941e+000,1.1968539e+000,1.4467075e+000,9.8437041e-001,1.4844737e+000,-9.4965887e-001,-4.1770532e-001,-1.1284617e+000,-5.1661611e-001,-5.7872094e-001,-8.2758564e-001,1.3523454e+000,-1.5096897e+000,2.7001545e-001,5.2537497e-001,9.8099632e-001,-1.0253797e+000,1.3497145e-002,-1.3085031e+000,-1.2413737e+000,-3.2292718e-001,-1.2667981e+000,-7.4483137e-001,-1.2925306e+000,1.9825087e-001,4.9919844e-001,-1.5614555e+000,-1.9208703e-001,1.2584436e+000,3.1555488e-001,1.4146403e-001,-1.0964903e+000,-4.6725214e-001,-1.4309661e+000,1.0896891e+000,-9.1312156e-001,2.7777921e-001,-1.1537604e+000,1.5612566e+000,1.2601143e+000,-1.1254513e+000,7.0934639e-001,-1.4179520e+000,-1.3724561e+000,9.1243366e-001,-1.6755604e+000,1.4262628e+000,5.7998799e-001,1.5217636e+000,-1.4845465e+000,-6.6688409e-001,2.9363101e-001,1.2365078e+000,-1.1045199e-001,3.0117599e-001,5.2619603e-002,7.3114982e-001,1.5827770e+000,7.2416110e-001,1.2051611e+000,2.4681602e-001,-1.0186885e+000,-1.4464834e+000,2.7506219e-001,-8.6095039e-001,1.3448205e-001,1.7058124e+000,-1.6374993e+000,-2.5536422e-001,1.5256619e+000,-1.4298680e+000,8.7441140e-001,-1.5611690e+000,7.8801011e-001,-4.9085229e-003,-6.1592592e-001,-1.4462916e+000,9.9556911e-001,5.2896930e-001,1.5569849e+000,-1.4683254e-001,1.4530033e+000,1.4262829e+000,-1.2731265e-001,1.8232601e+000,-8.7721956e-001,5.0032553e-001,-8.9391296e-001
-1.4424794e+000,-1.6590755e+000,-7.7442903e-001,-1.5801595e+000,-9.6871623e-001,3.8777965e-003,4.1493276e-001,-6.4373907e-001,-1.2341484e+000,-4.3709045e-001,1.4588614e+000,-4.8930154e-001,-9.1582364e-001,4.2278569e-001,1.2084406e+000,6.0805986e-001,1.6829656e-001,1.3445907e+000,1.1489382e+000,-1.3500518e+000,2.0061665e-001,2.5429719e-001,2.1082546e-002,-7.2299697e-001,-1.4613844e+000,-3.8149722e-001,1.0972472e+000,-1.7083757e+000,-7.9004346e-001,6.6604076e-001,-1.4456719e+000,-2.5995588e-001,-1.6207005e+000,7.2841136e-001,-1.2936577e+000,-3.7504266e-001,3.9784882e-001,6.7742881e-001,-8.9850420e-001,-1.6114379e+000,1.4908684e+000,-1.3745113e+000,1.4496921e+000,1.3659828e+000,-2.1814068e-001,-1.0528716e+000,1.2040862e+000,-3.8105131e-001,4.8018676e-001,9.3661999e-001,2.4503040e-001,1.3162552e+000,-1.1869320e+000,1.1449634e+000,1.0105945e+000,-9.7801729e-001,9.2119095e-001,-1.5426137e+000,-1.2542727e+000,-5.3254271e-001,-1.4934263e+000,1.2979212e+000,1.0207996e+000,-1.2114952e+000,-1.3651692e+000,1.6970514e+000,-8.0143916e-001,-9.8991238e-001,-1.3165298e+000,8.8198983e-001,-4.7168713e-001,-1.0975276e+000,6.8159128e-001,-8.9535865e-001,-8.4428962e-001,-4.2184110e-001,9.5455367e-001,8.1150039e-001,1.5552821e+000,1.5696531e+000,1.4986128e-001,-4.2570469e-001,-5.6500814e-001,1.7589829e+000,-4.0521700e-001,6.5049019e-001,-6.7103907e-001,-1.7795314e+000,1.2538387e+000,1.5377882e+000,-9.1297031e-001,3.3273604e-002,6.4091274e-001,7.2268891e-001,-1.3728928e+000,1.4918667e+000,-1.5144690e+000,-8.3865654e-002,1.7637381e+000,-1.6286098e+000,-1.1924372e+000
-3.0744982e-001,5.6405569e-001,-3.2076132e-001,-5.5646670e-001,-5.3471792e-001,-1.4296254e-001,-4.6003264e-001,-8.3749260e-001,9.0517538e-001,8.9355049e-001,-1.5215571e+000,-2.8245619e-001,1.5070042e+000,-1.5972025e+000,6.8787854e-001,-1.2772760e+000,1.2916290e+000,1.3899749e+000,-5.5446539e-001,1.7571786e-001,5.9312215e-001,-5.1299353e-001,-6.2508323e-001,1.6470492e+000,5.7504457e-001,-1.4025981e+000,-1.7569236e+000,2.3933251e-001,1.1353185e+000,-1.1681225e+000,-8.7742248e-001,-1.5069924e+000,1.5121139e+000,1.9263219e-001,-3.1536805e-001,1.6381056e+000,-1.6133510e+000,-1.2204022e+000,-1.3208492e-001,-8.3291933e-001,1.2288322e+000,9.2322399e-001,-1.5840674e+000,1.1120892e+000,-1.2807939e+000,-1.6559041e+000,5.7621408e-001,1.3439286e+000,1.1034375e+000,1.0130021e+000,-3.1203016e-001,-1.4888935e+000,2.5835163e-001,-7.4556377e-001,-3.2068454e-001,-9.1255194e-001,-2.3383401e-001,-2.6741554e-001,1.4732125e+000,-1.4981919e+000,-1.1168869e+000,6.2971333e-002,-1.1381647e+000,-1.0800863e-001,1.1418260e+000,1.6592138e+000,-1.0257462e-002,-4.8953225e-001,-9.1462469e-001,7.8647983e-001,1.1005266e+000,1.4919101e+000,-9.6640016e-001,-6.6655952e-001,2.1557479e-001,4.5857887e-001,6.0566822e-001,5.4454201e-001,-8.9806496e-002,1.2659267e+000,-1.1630971e+000,-1.0866579e+000,8.9074071e-001,6.3482473e-001,1.5420213e+000,1.0297680e-001,-5.8530086e-001,1.6107481e+000,-1.5616039e+000,1.4958304e+000,1.5337230e+000,1.1203537e+000,7.1913872e-001,-1.7642557e+000,-8.0944823e-002,7.0070419e-001,-1.0897158e+000,-1.2611626e+000,-1.0150603e+000,1.6543914e+000,-1.1796207e-001
5.4894776e-001,2.2443914e-001,-6.1779825e-001,-7.3094990e-001,-4.8624788e-001,-9.3142931e-001,1.3924305e+000,-1.4177497e+000,-2.0549441e-001,-1.2963824e+000,-1.3871863e+000,8.7238344e-001,1.1134903e+000,4.6467721e-002,1.2721845e+000,-2.5790004e-001,-3.9511519e-001,-1.2329616e+000,1.7487681e+000,1.2110328e+000,-3.6166005e-002,1.5979605e+000,2.1310857e-001,9.6742256e-001,1.4989972e+000,-9.3102649e-001,2.5959090e-001,1.4198984e+000,-1.3908542e+000,1.4312131e+000,-7.7291943e-001,-4.5778991e-002,-5.1716718e-001,6.1924870e-001,1.5338616e+000,-6.2882345e-001,-5.4909873e-001,1.3350567e+000,-1.2873009e+000,1.4816621e+000,8.0683320e-001,5.1648352e-001,-7.4977618e-001,-1.8568826e+000,-7.1457777e-002,6.2708307e-001,-5.2881620e-001,-3.6365524e-001,-9.1582977e-001,-1.0229549e+000,-1.2671110e+000,2.8231503e-001,-1.6968795e+000,1.2914824e+000,4.4739593e-001,1.5912926e+000,1.7884816e-001,4.2614816e-001,-3.8138945e-001,1.3346437e+000,9.6443509e-001,1.7333363e-001,-1.1737137e+000,1.4493437e+000,-1.4601822e+000,-4.2872956e-001,8.5327895e-001,-1.1812483e+000,1.4123265e+000,-1.1230980e+000,-1.7610241e+000,-3.2022710e-002,-1.8933187e-001,4.3695817e-001,8.4153993e-001,1.3032797e+000,-7.9358225e-002,-1.3043193e+000,1.1261004e+000,-5.9689403e-001,-1.1899114e+000,5.4773161e-001,-1.4556967e+000,-1.3643289e+000,-1.7485306e+000,-1.3049396e+000,1.1977225e+000,-1.3201940e+000,-1.7074581e+000,-2.9746377e-001,-1.2665639e+000,1.0634074e+000,-1.3031485e+000,-1.0725616e+000,-1.3619027e+000,-4.4507068e-001,-2.5850427e-001,2.5221135e-001,-1.5309752e+000,-3.3739978e-001,-7.2397299e-001
-1.4292821e-002,5.3393320e-001,-1.2821819e+000,-1.4562117e+000,-1.0444539e+000,-1.0236311e+000,-5.0567392e-001,-6.4931916e-001,-2.2668815e-001,-6.3234545e-001,5.8462173e-001,1.2174913e+000,-3.8903617e-001,1.4335012e+000,-1.6348994e+000,-8.6548789e-001,1.4284564e+000,1.2266088e-001,-1.5087830e+000,1.6581890e+000,-1.4943520e+000,-1.1851167e+000,-1.5629957e+000,1.4511453e+000,1.3564803e-001,-6.2378615e-001,1.6820160e+000,-3.0508035e-001,1.3445725e+000,8.1112154e-001,7.2084653e-001,6.4554565e-001,1.5860488e+000,1.7292933e+000,5.9255101e-001,1.3640261e+000,-1.1535406e+000,-1.4104444e+000,1.9556415e-001,1.4203444e+000,-1.5460417e+000,1.2525958e+000,-1.4010577e+000,8.7330648e-001,6.4951638e-001,-2.6594964e-001,-1.5907668e+000,-2.6367126e-001,-1.2611088e+000,-5.3681533e-001,-1.5731482e+000,8.2692104e-001,6.6020590e-001,1.2066299e+000,-2.3582763e-001,-1.1555990e+000,-1.2064879e+000,-1.3803561e+000,-7.7929417e-001,1.6555896e-001,-7.3809972e-001,-1.1026147e+000,1.0969087e+000,-1.5537545e-001,-1.2754637e+000,-1.0698908e+000,-1.0839950e+000,-3.3307866e-001,8.5331994e-001,1.0446763e-001,1.1838357e-001,-6.5357731e-001,-1.1507910e+000,-9.2412318e-001,1.3889990e+000,-1.4058902e+000,-2.4765989e-001,1.5620492e-001,9.1287877e-001,4.1077491e-001,-1.1128381e+000,2.6638836e-001,-1.4212954e+000,1.0874087e+000,-1.5421107e+000,7.4260701e-002,1.6939372e+000,-9.5360130e-001,1.5069509e+000,-1.4440033e+000,1.3001456e+000,-2.7262478e-001,-1.1309088e+000,-1.3213069e+000,-1.2208076e+000,-2.5233541e-001,-2.0705602e-001,-7.4846779e-001,7.2559683e-002,-7.1475715e-001,-5.8608453e-001
-2.1569582e-001,-1.6559209e-001,3.3313774e-001,9.6260806e-001,-1.3080956e-002,8.5408845e-001,2.0234213e-001,1.5355988e+000,-1.0095517e+000,1.3646383e+000,-8.0542045e-001,-1.0486192e+000,1.5737828e+000,-1.0167836e+000,-1.6176694e+000,1.6475721e+000,1.5542218e+000,-1.3143782e+000,5.1592637e-001,-4.9377936e-002,-8.3702384e-001,7.2499926e-001,-3.6915855e-001,8.4708190e-001,9.0818379e-001,-1.7554221e+000,1.5805817e+000,6.7000793e-001,7.2623844e-001,1.0701111e+000,1.3187354e+000,-1.4775534e+000,1.0433253e+000,-1.3226691e+000,5.4109469e-002,1.2675418e+000,-3.2168035e-001,8.1216353e-001,1.5703132e+000,1.4871028e-001,-1.2881708e-001,6.9640740e-001,9.1238875e-001,-1.7035020e+000,1.0728547e+000,-1.3492372e+000,3.3419321e-001,1.6438047e+000,-1.4739564e+000,7.4109092e-002,-1.3343791e+000,1.3639715e+000,-6.6748812e-001,8.3050885e-001,-1.7610722e+000,-1.3372356e+000,1.1577061e+000,1.3885023e+000,1.6210453e+000,-1.1361830e+000,-1.2899690e+000,2.8731871e-001,1.8416452e+000,7.8929595e-001,-5.1511946e-001,-1.0867020e+000,1.7177446e+000,-6.8735569e-001,1.5218520e+000,-1.0531514e+000,1.5538147e+000,-1.5414029e-001,8.8836867e-001,1.3442187e+000,4.6988416e-001,-6.9829136e-001,-1.4934098e+000,1.2494428e+000,-8.5109272e-002,-5.8366916e-001,1.8824481e-001,8.9393167e-001,-9.4359134e-001,1.1951747e+000,-2.5213670e-001,-6.8495222e-001,1.2916073e+000,-4.0773011e-001,-1.0456296e+000,-1.5516288e+000,8.7034508e-001,4.5131775e-001,-4.3102844e-001,-8.3418061e-001,-2.2658505e-001,5.1138090e-001,-6.1615176e-001,-1.3915810e+000,-2.2391162e-001,1.0837044e+000,1.2884810e+000
9.3981075e-001,9.3942095e-001,2.0104708e+000,1.3639204e+000,1.8999117e+000,-7.6315187e-001,-1.4165819e+000,-8.4134254e-001,-1.0998396e+000,-6.5688931e-002,-1.0182365e+000,1.6444566e+000,4.1472181e-001,-1.6743652e+000,-5.9693746e-001,1.1355050e+000,-1.4010353e+000,-2.2214207e-001,1.8231999e-001,-5.7188934e-001,-1.6721387e+000,1.2566163e+000,6.6250540e-001,1.4330475e+000,6.7000183e-001,-4.2001134e-001,1.5665595e+000,1.1031284e+000,-1.1634603e+000,1.2275913e+000,1.1113661e+000,8.8639812e-001,-4.2129255e-001,1.5765906e+000,7.7373662e-001,5.6445944e-002,1.6068109e+000,-1.5050300e+000,-2.6581559e-001,1.5373340e+000,1.6054322e+000,1.2674082e-001,8.3291165e-001,-7.6772605e-001,-6.2974064e-001,-1.3488112e+000,-3.6584593e-001,-3.5924593e-001,-1.8130459e-001,-3.1914923e-001,1.0733242e+000,1.5389825e+000,2.1258359e-001,-1.5369440e+000,2.8946675e-001,-6.5853867e-001,8.9228565e-001,-1.1543883e+000,-1.3281730e+000,8.1989701e-001,-1.5797660e+000,1.1140286e+000,-1.6244473e+000,1.7204765e-001,-1.3868229e+000,-9.7804883e-001,8.8636998e-001,1.4537234e+000,-4.9949334e-001,-1.0834048e+000,-1.0295435e+000,5.7334064e-001,-1.3608643e+000,7.7157669e-001,-1.2217653e+000,-2.0287302e-001,-7.7050143e-001,7.5979252e-001,-9.1485386e-001,1.3204061e+000,1.5653490e+000,1.1268298e+000,-8.8398672e-001,-1.0766652e+000,-1.4669578e+000,1.1618173e+000,1.0244707e+000,7.5997922e-002,-1.5026558e+000,-1.6876658e+000,-8.8517092e-001,2.4779523e-001,7.8668161e-001,-1.6394940e+000,-1.1864951e+000,9.6190913e-001,6.7367612e-001,3.3233852e-001,2.1574597e-001,-1.5007594e-001,-6.2967218e-001
1.6201487e-001,8.0933846e-001,1.0288659e+000,2.8881564e-001,7.3965084e-001,-8.2660291e-001,-4.4769765e-001,-1.5126837e+000,1.5777337e-001,1.5820169e+000,7.1389163e-001,4.6805827e-001,-3.5764539e-001,-3.0666503e-002,6.0216161e-001,3.9226660e-001,-7.1117608e-001,-7.6971537e-001,1.6176144e+000,-1.2141915e+000,1.8326200e-001,1.3448595e+000,1.4976226e+000,6.0801463e-001,-1.6887445e-001,-1.3610415e-001,1.4037649e+000,-1.5646410e-001,-1.5181276e+000,1.6365210e-001,-1.0291115e+000,-2.3927907e-001,1.1428878e+000,-7.2941726e-001,1.6718968e+000,-1.6854202e+000,-3.8375022e-001,-1.1114975e+000,-6.2371277e-001,-2.0421554e-001,1.4237662e+000,1.2811980e+000,-1.6615327e+000,1.8582205e-001,1.2417309e+000,-1.2764179e+000,6.2040169e-001,-6.0453602e-001,-1.5047188e+000,-1.7589040e+000,-1.2387726e+000,-1.4472778e+000,1.4793510e+000,1.6484419e+000,-1.1681314e-001,1.0240257e+000,4.2376668e-001,1.1243413e+000,1.5584909e+000,1.4606292e+000,-1.6874272e+000,4.8742227e-001,1.1917317e+000,1.3467119e+000,-2.1150686e-001,1.2513094e+000,-6.5156979e-002,-6.7468347e-001,4.3337889e-001,2.9581843e-001,-9.2108023e-001,-1.4401201e+000,1.0959779e+000,1.7751977e-001,-1.5800956e-001,-5.7230325e-001,7.3805563e-001,1.3555158e+000,8.6684214e-001,1.1347901e+000,-8.5558577e-001,-3.3306331e-001,9.3583737e-002,7.5868939e-001,5.9465977e-001,6.5029764e-002,9.1411017e-001,-3.7034804e-002,3.4445433e-001,1.0258940e+000,9.9154148e-001,-1.4886303e+000,-1.7653627e+000,-1.3104702e+000,-7.3046070e-001,1.2205188e+000,5.9280732e-001,-8.7285994e-001,-6.4312820e-001,1.2755406e+000,-7.1242307e-001
1.8268710e+000,1.6691678e+000,5.3512242e-001,-3.8895169e-001,1.0784116e+000,3.7211131e-001,8.7429771e-001,-1.2905718e+000,-1.5733344e+000,1.3222462e+000,-3.5448453e-001,-4.0138747e-001,-3.6541350e-002,-1.4850567e+000,-4.9882876e-002,-1.2630589e+000,1.4406787e+000,7.5668971e-001,3.0497822e-001,1.2288389e+000,-2.9024656e-001,8.3894143e-001,-3.1352566e-001,1.0759316e+000,1.0665461e+000,-1.4356452e+000,-7.9179623e-001,-1.5227188e-001,-8.7447092e-001,1.5057469e+000,-2.6437119e-001,-1.3128839e+000,-3.1093666e-001,-1.6413276e+000,5.9584555e-001,-4.5338977e-001,2.5318487e-001,-1.6408110e-002,-8.7185508e-001,1.7108955e-001,-1.6262835e+000,-5.6798762e-001,2.0943970e-001,-6.0019548e-001,9.7449989e-001,1.0810331e-001,-1.4996310e+000,1.6132948e+000,-9.8812843e-001,1.8117076e-001,-1.4491086e+000,-4.1264549e-001,-1.6211130e+000,-1.3683040e+000,6.5226034e-001,-1.0722877e+000,7.9344115e-001,1.3272231e+000,-4.0560619e-001,-1.5318114e+000,-6.8695144e-001,-4.4541661e-001,-5.1889325e-001,-1.6081188e+000,1.4351579e+000,-1.1219013e+000,-7.1170772e-001,1.4401853e+000,1.4643707e+000,-1.4741895e+000,-2.4805805e-001,3.8326314e-001,7.4784278e-002,6.6756742e-001,6.7298141e-001,-1.4409279e+000,-5.0520822e-001,1.6456983e+000,-1.0431258e+000,4.6201491e-001,9.9510960e-001,4.9045015e-001,5.0265388e-001,6.3594739e-001,5.1222101e-002,9.8256158e-001,8.8362387e-001,-4.5823841e-001,-1.7278221e+000,-1.2593218e+000,-1.3335375e+000,-5.9499654e-001,-6.9561996e-001,1.3540669e-001,1.8195878e-001,1.6998165e+000,-8.9864448e-002,9.1559199e-001,1.4718156e+000,-1.6422522e+000,1.0795816e+000
-3.1276803e-001,2.4971365e-001,-4.2382931e-001,-1.1732005e-002,-2.1030538e-001,-1.0824276e+000,-3.5771616e-001,-1.3109678e+000,-3.5409649e-001,-8.4489054e-001,9.1810235e-001,-5.6692525e-001,-5.9254848e-001,-1.1625818e+000,-1.6369482e-001,-4.8065228e-001,-4.7318426e-001,-7.1627614e-001,1.5459169e+000,-1.0173171e+000,1.6241297e-001,-1.3524521e+000,-1.4601342e+000,-1.5779760e+000,-3.6384534e-001,-1.1517290e+000,-3.6255416e-001,-4.4968573e-001,-7.0305588e-001,1.3340654e+000,-4.4727977e-001,1.3535539e+000,1.5422383e+000,-7.8822581e-001,-4.6125345e-001,-1.4515659e+000,-4.8978446e-002,-4.8194796e-001,1.4359726e+000,1.4187352e-001,1.4055201e+000,6.7983691e-001,6.4027605e-001,5.9101986e-001,5.8787602e-001,7.7097446e-002,5.2246275e-001,-5.4846689e-001,-1.5163137e+000,-8.0134330e-002,1.0617608e+000,5.1931900e-001,3.1798580e-001,1.2571045e-002,-4.1100629e-001,-1.3942418e+000,3.7357692e-001,-1.1874468e+000,1.7687105e-001,1.7003106e+000,1.9244243e-001,-9.7177061e-001,1.6276033e-001,-2.9858685e-003,1.1941617e+000,-9.8934972e-001,1.4566835e+000,-9.5585975e-001,4.5265101e-001,1.5538544e+000,3.1724952e-001,-1.7130738e+000,-8.6413927e-001,-2.7732642e-002,-3.2465577e-001,-5.3470580e-001,6.3306374e-001,1.6535311e+000,3.4091734e-001,2.5418033e-002,1.3686148e-003,5.3541812e-001,2.6187851e-001,1.3540922e+000,-1.3062095e+000,1.3114344e+000,1.2014378e+000,1.6622358e+000,-1.9570583e-001,9.7922017e-001,-1.0380699e+000,4.4099204e-001,-1.0613923e+000,4.3633914e-001,-1.0811222e+000,1.3778285e+000,9.1673353e-002,-3.7280489e-001,-1.5814912e+000,-1.5319188e+000,6.5826307e-001
-1.0195422e+000,-6.4573083e-001,-3.2847386e-001,-4.6846158e-001,-7.5744598e-001,-1.0557802e+000,1.0263520e+000,-1.4607640e+000,1.3391416e+000,-1.5045358e+000,-1.4439425e+000,1.6052332e-001,8.9632239e-001,-1.3420755e+000,4.1680244e-002,-1.2882730e+000,-9.2910714e-001,-1.5507978e+000,1.2833525e+000,-8.8704077e-001,-2.1340555e-001,8.8504429e-001,-1.1773071e+000,-9.2755321e-001,1.1802252e+000,8.9736734e-001,6.6494952e-001,1.5817012e+000,-3.4811447e-001,4.5173703e-001,-1.5916881e+000,-1.6618984e+000,-3.9615897e-001,1.4895357e+000,6.1173027e-001,-1.7809537e-001,1.4022833e+000,4.2136186e-001,1.3217576e+000,-1.6370334e+000,-4.3835817e-003,-7.2978617e-002,8.8235400e-001,6.2775359e-001,1.6498137e+000,1.5568022e+000,-8.6377770e-001,1.5914426e+000,6.4181445e-001,1.0531409e+000,1.9950697e-001,-1.3102693e+000,6.0659027e-001,1.2159849e+000,1.1713320e+000,-1.1246230e+000,9.2856902e-001,-1.4026664e+000,5.3646843e-001,1.1612916e+000,-3.9683671e-001,-7.4814117e-001,-4.4050375e-001,-4.4710646e-001,5.4202952e-001,-3.4205486e-001,-1.0208525e-001,-8.2852809e-001,1.5284108e+000,-2.0494503e-001,-1.6800669e+000,1.7682628e+000,1.0862951e+000,-1.6139546e+000,6.6432996e-002,-2.5849889e-001,1.0854568e+000,-1.4070651e+000,3.3902048e-001,8.9100431e-001,-1.0163337e+000,1.3683816e+000,6.9204275e-001,1.5219518e+000,-1.7135867e+000,1.6454384e+000,-1.2991517e+000,-2.8397840e-001,-3.5641886e-001,7.2635275e-001,8.1699922e-001,1.4658935e-001,-4.5263460e-001,-1.4185580e+000,1.0037768e+000,9.3710108e-001,9.7385833e-001,-1.4473256e+000,1.4458548e+000,-1.5915400e-001,3.9675477e-001
7.5641654e-001,6.0296291e-001,-4.3785538e-001,-5.9261069e-001,-3.2747922e-002,1.0481531e+000,1.0667680e+000,1.6282208e+000,5.6880030e-001,-1.4821350e+000,-8.6327506e-001,-1.9469651e-001,-1.8099439e-001,-4.8279319e-001,-8.4446958e-001,1.5261392e+000,-1.3184373e+000,1.5866121e+000,1.4129649e+000,-1.7198146e+000,1.4314850e+000,1.3035085e+000,-2.6615791e-001,1.0132474e+000,2.3541272e-001,1.6101179e+000,1.0489301e+000,-1.6202417e+000,1.3846954e+000,4.0388165e-001,1.2673221e+000,-2.7937563e-002,1.5075011e+000,-1.2036459e+000,-5.9857165e-001,-1.6452735e+000,9.4481986e-002,1.2369211e+000,-8.2061961e-001,-4.9798704e-002,-3.6717679e-001,-3.8611491e-001,-1.1964218e+000,-1.5055817e+000,-2.7227142e-001,-1.2320247e+000,-8.3598096e-001,-9.0249317e-001,7.3688555e-001,-8.6068853e-001,-1.4943634e+000,-1.1986522e+000,-1.3052304e+000,-1.7411812e+000,1.5485017e+000,1.2371071e+000,2.4441042e-001,3.9484952e-001,-1.4418242e+000,1.5877793e+000,8.3208774e-001,3.8232448e-001,-1.2443383e-001,6.5278410e-001,1.0933543e+000,1.1729251e+000,4.9539912e-001,8.6277499e-001,3.5096871e-001,1.6875074e+000,4.9913462e-001,1.3596143e+000,7.6149578e-003,6.9735654e-001,-5.7993153e-001,-1.1421716e+000,1.1020714e+000,1.4884730e+000,4.7636651e-001,2.7673926e-001,-4.1726931e-001,-1.2472613e+000,1.7317258e-002,1.7399464e-001,7.9338782e-001,3.1834859e-001,-1.0581532e+000,9.6041638e-001,-1.7204058e+000,-4.4098980e-001,-1.4916063e+000,6.7459156e-001,-1.2161063e-001,1.2037836e+000,1.6732496e+000,1.2999441e-001,-1.1443248e-001,1.3091592e+000,-6.2529584e-002,-9.1927671e-001,-1.5556212e+000
